state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CA,enrollmetric,pp_stloc_raw_CA,pp_fed_raw_CA,pp_total_raw_CA,pp_site_stloc_raw_CA,pp_site_fed_raw_CA,pp_site_raw_CA,pp_centshare_stloc_raw_CA,pp_centshare_fed_raw_CA,pp_centshare_raw_CA,schoolstloc_raw_CA,schoolfed_raw_CA,schooltot_raw_CA,pp_total_norm_NERDS,distexclu_raw_CA,disttotwexclu_raw_CA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CA,2018-2019,7617210000000,7617210733980,Liberty Union High,Liberty High,621600.0,621600.0,5500701500000.0,62160002573.0,2708.0,09-12,4.0,2708,CALPADS Fall 1 Submission enrollment,8111,200,8311,7384,82,7466,727,118,845,21964588,541600,22506188,,15242743,86217130,1,0,0,0,1,0,1
CA,2018-2019,38684783830429,38304293830429,Life Learning Academy Charter,Life Learning Academy Charter,,,,,,,,30,CALPADS Fall 1 Submission enrollment,,,,,,,0,0,0,,,,,0,0,1,0,0,0,1,1,0
CA,2018-2019,19646670123174,1231740123174,Life Source International Charter,Life Source International Charter,602199.0,602199.0,,60219912650.0,439.0,KG-08,3.0,437,CALPADS Fall 1 Submission enrollment,12902,162,13064,12902,162,13064,0,0,0,5638174,70794,5708968,,114266,5823234,1,0,0,0,1,1,1
CA,2018-2019,19734370115725,1157250115725,Lifeline Education Charter,Lifeline Education Charter,601683.0,601683.0,,60168312119.0,702.0,KG-12,4.0,702,CALPADS Fall 1 Submission enrollment,13614,1161,14775,13614,1161,14775,0,0,0,9557028,815022,10372050,,0,10372050,1,0,0,0,1,1,1
CA,2018-2019,1612590130633,1306330130633,Lighthouse Community Charter,Lighthouse Community Charter,601937.0,601937.0,,60193710408.0,505.0,KG-08,3.0,505,CALPADS Fall 1 Submission enrollment,,,,,,,0,0,0,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,1612590108944,1089440108944,Lighthouse Community Charter High,Lighthouse Community Charter High,602356.0,602356.0,,60235610726.0,280.0,09-12,4.0,280,CALPADS Fall 1 Submission enrollment,,,,,,,0,0,0,,,,,0,0,1,0,0,0,1,1,1
CA,2018-2019,21653750000000,21653756024392,Lincoln Elementary,Lincoln Union Elementary,621660.0,621660.0,5502100900000.0,62166002574.0,4.0,KG-06,2.0,4,CALPADS Fall 1 Submission enrollment,63750,4590,68340,63750,4590,68340,0,0,0,255000,18360,273360,,86805,360165,1,0,0,0,1,1,1
CA,2018-2019,39685690000000,39685696111462,Lincoln Unified,Brookside,621690.0,621690.0,5503903500000.0,62169002775.0,755.0,KG-08,3.0,755,CALPADS Fall 1 Submission enrollment,10039,237,10276,6111,26,6137,3928,211,4139,7579445,178935,7758380,11433.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696104020,Lincoln Unified,Claudia Landeen,621690.0,621690.0,5503903500000.0,62169008875.0,600.0,KG-08,3.0,600,CALPADS Fall 1 Submission enrollment,10442,628,11070,6514,417,6931,3928,211,4139,6265200,376800,6642000,12227.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696041891,Lincoln Unified,Colonial Heights,621690.0,621690.0,5503903500000.0,62169002575.0,520.0,KG-08,3.0,520,CALPADS Fall 1 Submission enrollment,10487,672,11159,6559,461,7020,3928,211,4139,5453240,349440,5802680,12316.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696105738,Lincoln Unified,Don Riggio,621690.0,621690.0,5503903500000.0,62169008876.0,658.0,KG-08,3.0,658,CALPADS Fall 1 Submission enrollment,9882,577,10459,5954,366,6320,3928,211,4139,6502356,379666,6882022,11616.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685690132415,Lincoln Unified,John McCandless Charter,621690.0,621690.0,5503903500000.0,62169013919.0,416.0,KG-08,3.0,416,CALPADS Fall 1 Submission enrollment,10556,377,10933,6628,166,6794,3928,211,4139,4391296,156832,4548128,12090.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696041909,Lincoln Unified,John R. Williams,621690.0,621690.0,5503903500000.0,62169002577.0,599.0,KG-06,2.0,599,CALPADS Fall 1 Submission enrollment,9887,580,10467,5959,369,6328,3928,211,4139,5922313,347420,6269733,11624.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696041917,Lincoln Unified,Lincoln Elementary,621690.0,621690.0,5503903500000.0,62169002578.0,603.0,KG-06,2.0,603,CALPADS Fall 1 Submission enrollment,9770,606,10376,5842,395,6237,3928,211,4139,5891310,365418,6256728,11533.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685693933801,Lincoln Unified,Lincoln High,621690.0,621690.0,5503903500000.0,62169002579.0,2854.0,09-12,4.0,2854,CALPADS Fall 1 Submission enrollment,10423,256,10679,6495,45,6540,3928,211,4139,29747242,730624,30477866,11836.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685690132829,Lincoln Unified,Lincoln Unified Preschool,621690.0,621690.0,5503903500000.0,62169014125.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,30664390,130516378,1,0,0,0,1,1,0
CA,2018-2019,39685690000000,39685696095210,Lincoln Unified,Mable Barron,621690.0,621690.0,5503903500000.0,62169002580.0,728.0,KG-08,3.0,728,CALPADS Fall 1 Submission enrollment,10055,492,10547,6127,281,6408,3928,211,4139,7320040,358176,7678216,11704.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685696041925,Lincoln Unified,Sierra Middle,621690.0,621690.0,5503903500000.0,62169002581.0,642.0,07-08,3.0,642,CALPADS Fall 1 Submission enrollment,9345,508,9853,5417,297,5714,3928,211,4139,5999490,326136,6325626,11010.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685690116442,Lincoln Unified,Special Education Preschool DIS,621690.0,621690.0,5503903500000.0,62169013335.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,30664390,130516378,1,0,0,0,1,1,0
CA,2018-2019,39685690000000,39685696041933,Lincoln Unified,Tully C. Knoles,621690.0,621690.0,5503903500000.0,62169002583.0,689.0,KG-08,3.0,689,CALPADS Fall 1 Submission enrollment,10264,627,10891,6336,416,6752,3928,211,4139,7071896,432003,7503899,12048.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685690000000,39685693933793,Lincoln Unified,Village Oaks High,621690.0,621690.0,5503903500000.0,62169002582.0,266.0,09-12,4.0,266,CALPADS Fall 1 Submission enrollment,13466,469,13935,9538,258,9796,3928,211,4139,3581956,124754,3706710,15092.720529384,30664390,130516378,1,0,0,0,1,0,0
CA,2018-2019,39685770000000,39685776041966,Linden Unified,Glenwood Elementary,621810.0,621810.0,5503903700000.0,62181002586.0,408.0,KG-08,3.0,408,CALPADS Fall 1 Submission enrollment,9072,474,9546,5483,252,5735,3589,222,3811,3701376,193392,3894768,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,39685770000000,39685776041974,Linden Unified,Linden Elementary,621810.0,621810.0,5503903700000.0,62181002588.0,441.0,KG-04,2.0,441,CALPADS Fall 1 Submission enrollment,10030,454,10484,6441,232,6673,3589,222,3811,4423230,200214,4623444,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,39685770000000,39685773933959,Linden Unified,Linden High,621810.0,621810.0,5503903700000.0,62181002589.0,672.0,09-12,4.0,672,CALPADS Fall 1 Submission enrollment,10736,371,11107,7147,149,7296,3589,222,3811,7214592,249312,7463904,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,39685770000000,39685770118307,Linden Unified,Pride Continuation,621810.0,621810.0,5503903700000.0,62181012338.0,45.0,09-12,4.0,45,CALPADS Fall 1 Submission enrollment,11739,222,11961,8150,0,8150,3589,222,3811,528255,9990,538245,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,39685770000000,39685776041990,Linden Unified,Waterloo Elementary,621810.0,621810.0,5503903700000.0,62181002590.0,403.0,05-08,3.0,403,CALPADS Fall 1 Submission enrollment,9069,504,9573,5480,282,5762,3589,222,3811,3654807,203112,3857919,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,39685770000000,39685776042006,Linden Unified,Waverly Elementary,621810.0,621810.0,5503903700000.0,62181002591.0,349.0,KG-08,3.0,349,CALPADS Fall 1 Submission enrollment,9728,679,10407,6139,457,6596,3589,222,3811,3395072,236971,3632043,,675,24010998,1,0,0,0,1,0,1
CA,2018-2019,54719930000000,54719936054142,Lindsay Unified,Jefferson Elementary,621870.0,621870.0,5505402700000.0,62187002594.0,435.0,KG-08,3.0,435,CALPADS Fall 1 Submission enrollment,12305,3890,16195,6706,331,7037,5599,3559,9158,5352675,1692150,7044825,17257.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719935430194,Lindsay Unified,John J. Cairns Continuation,621870.0,621870.0,5505402700000.0,62187005524.0,66.0,09-12,4.0,66,CALPADS Fall 1 Submission enrollment,20558,4129,24687,14959,570,15529,5599,3559,9158,1356828,272514,1629342,25749.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719930123653,Lindsay Unified,Kennedy Elementary,621870.0,621870.0,5505402700000.0,62187012815.0,447.0,KG-08,3.0,447,CALPADS Fall 1 Submission enrollment,11929,3988,15917,6330,429,6759,5599,3559,9158,5332263,1782636,7114899,16979.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719936107262,Lindsay Unified,Lincoln Elementary,621870.0,621870.0,5505402700000.0,62187009389.0,424.0,KG-08,3.0,424,CALPADS Fall 1 Submission enrollment,12977,3855,16832,7378,296,7674,5599,3559,9158,5502248,1634520,7136768,17894.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719935430236,Lindsay Unified,Lindsay Community Day,621870.0,621870.0,5505402700000.0,62187008420.0,16.0,07-12,4.0,16,CALPADS Fall 1 Submission enrollment,16729,3806,20535,11130,247,11377,5599,3559,9158,267664,60896,328560,21597.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719930139337,Lindsay Unified,Lindsay Preschool,621870.0,621870.0,5505402700000.0,62187014391.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,5071961,74567676,1,0,0,0,1,1,0
CA,2018-2019,54719930000000,54719935432414,Lindsay Unified,Lindsay Senior High,621870.0,621870.0,5505402700000.0,62187002595.0,1088.0,09-12,4.0,1088,CALPADS Fall 1 Submission enrollment,13413,4114,17527,7814,555,8369,5599,3559,9158,14593344,4476032,19069376,18589.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719930124776,Lindsay Unified,Loma Vista Charter,621870.0,621870.0,5505402700000.0,62187012847.0,36.0,KG-12,4.0,36,CALPADS Fall 1 Submission enrollment,14843,3847,18690,9244,288,9532,5599,3559,9158,534348,138492,672840,19752.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719930123661,Lindsay Unified,Reagan Elementary,621870.0,621870.0,5505402700000.0,62187012687.0,392.0,KG-08,3.0,392,CALPADS Fall 1 Submission enrollment,13079,3927,17006,7480,368,7848,5599,3559,9158,5126968,1539384,6666352,18068.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719930123646,Lindsay Unified,Roosevelt Elementary,621870.0,621870.0,5505402700000.0,62187012765.0,488.0,KG-08,3.0,488,CALPADS Fall 1 Submission enrollment,12834,3844,16678,7235,285,7520,5599,3559,9158,6262992,1875872,8138864,17740.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,54719930000000,54719936054159,Lindsay Unified,Washington Elementary,621870.0,621870.0,5505402700000.0,62187002596.0,729.0,KG-08,3.0,729,CALPADS Fall 1 Submission enrollment,12197,3844,16041,6598,285,6883,5599,3559,9158,8891613,2802276,11693889,17103.9179810725,5071961,74567676,1,0,0,0,1,0,0
CA,2018-2019,15635860000000,15635866009724,Linns Valley-Poso Flat Union,Linns Valley-Poso Flat Elementary,621900.0,621900.0,5501502900000.0,62190002597.0,19.0,KG-08,3.0,19,CALPADS Fall 1 Submission enrollment,36031,5774,41805,36031,5774,41805,0,0,0,684589,109706,794295,,60159,854454,1,0,0,0,1,1,1
CA,2018-2019,37103716119119,61191196119119,Literacy First Charter,Literacy First Charter,602098.0,602098.0,,60209810374.0,1678.0,KG-12,4.0,1678,CALPADS Fall 1 Submission enrollment,8827,21,8848,8827,21,8848,0,0,0,14811706,35238,14846944,,0,14846944,1,0,0,0,1,0,1
CA,2018-2019,19647170000000,19647176014997,Little Lake City Elementary,Cresson Elementary,621930.0,621930.0,5501905700000.0,62193002598.0,271.0,KG-05,2.0,266,CALPADS Fall 1 Submission enrollment,12043,1067,13110,6185,166,6351,5858,901,6759,3203438,283822,3487260,13646.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015036,Little Lake City Elementary,Jersey Avenue Elementary,621930.0,621930.0,5501905700000.0,62193002601.0,442.0,KG-05,2.0,430,CALPADS Fall 1 Submission enrollment,11081,1008,12089,5223,107,5330,5858,901,6759,4764830,433440,5198270,12625.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015044,Little Lake City Elementary,Lake Center Middle,621930.0,621930.0,5501905700000.0,62193002602.0,906.0,06-08,3.0,906,CALPADS Fall 1 Submission enrollment,11383,983,12366,5525,82,5607,5858,901,6759,10312998,890598,11203596,12902.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015051,Little Lake City Elementary,Lakeland Elementary,621930.0,621930.0,5501905700000.0,62193002603.0,346.0,KG-05,2.0,336,CALPADS Fall 1 Submission enrollment,11714,1004,12718,5856,103,5959,5858,901,6759,3935904,337344,4273248,13254.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015069,Little Lake City Elementary,Lakeside Middle,621930.0,621930.0,5501905700000.0,62193002604.0,601.0,06-08,3.0,601,CALPADS Fall 1 Submission enrollment,12132,987,13119,6274,86,6360,5858,901,6759,7291332,593187,7884519,13655.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015077,Little Lake City Elementary,Lakeview Elementary,621930.0,621930.0,5501905700000.0,62193002605.0,508.0,KG-05,2.0,495,CALPADS Fall 1 Submission enrollment,11032,987,12019,5174,86,5260,5858,901,6759,5460840,488565,5949405,12555.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015085,Little Lake City Elementary,Paddison Elementary,621930.0,621930.0,5501905700000.0,62193002607.0,411.0,KG-05,2.0,399,CALPADS Fall 1 Submission enrollment,11313,1007,12320,5455,106,5561,5858,901,6759,4513887,401793,4915680,12856.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015093,Little Lake City Elementary,Studebaker Elementary,621930.0,621930.0,5501905700000.0,62193002608.0,469.0,KG-05,2.0,457,CALPADS Fall 1 Submission enrollment,11105,996,12101,5247,95,5342,5858,901,6759,5074985,455172,5530157,12637.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,19647170000000,19647176015101,Little Lake City Elementary,William W. Orr Elementary,621930.0,621930.0,5501905700000.0,62193002606.0,399.0,KG-05,2.0,387,CALPADS Fall 1 Submission enrollment,10959,1007,11966,5101,106,5207,5858,901,6759,4241133,389709,4630842,12502.6298507462,1740581,54813558,1,0,0,0,1,0,0
CA,2018-2019,47703830000000,47703836050835,Little Shasta Elementary,Little Shasta Elementary,621960.0,621960.0,5504702500000.0,62196002609.0,21.0,KG-06,2.0,21,CALPADS Fall 1 Submission enrollment,13567,1825,15392,0,0,0,0,0,0,284907,38325,323232,,124441,124441,1,0,0,0,1,1,1
CA,2018-2019,49708546119036,61190366119036,Live Oak Charter,Live Oak Charter,602161.0,602161.0,,60216110431.0,293.0,KG-08,3.0,291,CALPADS Fall 1 Submission enrollment,11211,0,11211,11211,0,11211,0,0,0,3262401,0,3262401,10451.95221843,89850,3352251,1,0,0,0,1,0,0
CA,2018-2019,44697650000000,44697656114102,Live Oak Elementary,Del Mar Elementary,621990.0,621990.0,5504400800000.0,62199007435.0,375.0,KG-05,2.0,368,CALPADS Fall 1 Submission enrollment,12435,662,13097,7399,532,7931,5036,130,5166,4576080,243616,4819696,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,44697650000000,44697656049597,Live Oak Elementary,Green Acres Elementary,621990.0,621990.0,5504400800000.0,62199002611.0,385.0,KG-05,2.0,376,CALPADS Fall 1 Submission enrollment,12264,692,12956,7136,559,7695,5128,133,5261,4611264,260192,4871456,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,44697650000000,44697656049605,Live Oak Elementary,Live Oak Elementary,621990.0,621990.0,5504400800000.0,62199002612.0,331.0,KG-05,2.0,323,CALPADS Fall 1 Submission enrollment,12636,621,13257,7449,487,7936,5187,134,5321,4081428,200583,4282011,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,44697650000000,44697656118673,Live Oak Elementary,Ocean Alternative Education Center,621990.0,621990.0,5504400800000.0,62199010412.0,89.0,KG-08,3.0,89,CALPADS Fall 1 Submission enrollment,11593,125,11718,6770,0,6770,4823,125,4948,1031777,11125,1042902,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,44697650000000,44697656113559,Live Oak Elementary,Shoreline Middle,621990.0,621990.0,5504400800000.0,62199007434.0,514.0,06-08,3.0,514,CALPADS Fall 1 Submission enrollment,12887,274,13161,7877,144,8021,5010,130,5140,6623918,140836,6764754,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,44697650000000,44697650121335,Live Oak Elementary,Special Education Preschool,621990.0,621990.0,5504400800000.0,62199013374.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,23243709,1,0,0,0,1,1,1
CA,2018-2019,44697650000000,44697650100388,Live Oak Elementary,Tierra Pacifica Charter,621990.0,621990.0,5504400800000.0,62199011260.0,155.0,KG-08,3.0,155,CALPADS Fall 1 Submission enrollment,9438,0,9438,9438,0,9438,0,0,0,1462890,0,1462890,,0,23243709,1,0,0,0,1,0,1
CA,2018-2019,51713990000000,51713996053268,Live Oak Unified,Encinal Elementary,622050.0,622050.0,5505101100000.0,62205002613.0,120.0,KG-08,3.0,120,CALPADS Fall 1 Submission enrollment,10921,441,11362,6859,133,6992,4062,308,4370,1310520,52920,1363440,12360.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,51713990000000,51713995130067,Live Oak Unified,Live Oak Alternative,622050.0,622050.0,5505101100000.0,62205009891.0,24.0,KG-12,4.0,24,CALPADS Fall 1 Submission enrollment,13364,594,13958,9302,286,9588,4062,308,4370,320736,14256,334992,14956.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,51713990000000,51713995135256,Live Oak Unified,Live Oak High,622050.0,622050.0,5505101100000.0,62205002615.0,541.0,09-12,4.0,541,CALPADS Fall 1 Submission enrollment,11190,555,11745,7128,247,7375,4062,308,4370,6053790,300255,6354045,12743.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,51713990000000,51713996053276,Live Oak Unified,Live Oak Middle,622050.0,622050.0,5505101100000.0,62205002614.0,535.0,05-08,3.0,535,CALPADS Fall 1 Submission enrollment,10421,550,10971,6359,242,6601,4062,308,4370,5575235,294250,5869485,11969.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,51713990000000,51713996053284,Live Oak Unified,Luther Elementary,622050.0,622050.0,5505101100000.0,62205002616.0,617.0,KG-05,2.0,617,CALPADS Fall 1 Submission enrollment,11051,584,11635,6989,276,7265,4062,308,4370,6818467,360328,7178795,12633.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,51713990000000,51713995130059,Live Oak Unified,Valley Oak Continuation High,622050.0,622050.0,5505101100000.0,62205009390.0,25.0,09-12,4.0,25,CALPADS Fall 1 Submission enrollment,13364,594,13958,9302,286,9588,4062,308,4370,334100,14850,348950,14956.0091299677,1189138,22638845,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612006117543,Livermore Valley Joint Unified,Altamont Creek Elementary,622110.0,622110.0,5500170500000.0,62211008438.0,585.0,KG-05,2.0,585,CALPADS Fall 1 Submission enrollment,9912,2049,11961,6121,1894,8015,3791,155,3946,5798520,1198665,6997185,12613.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612006085773,Livermore Valley Joint Unified,Andrew N. Christensen Middle,622110.0,622110.0,5500170500000.0,62211002618.0,715.0,06-08,3.0,715,CALPADS Fall 1 Submission enrollment,9485,1480,10965,5694,1325,7019,3791,155,3946,6781775,1058200,7839975,11617.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612006071906,Livermore Valley Joint Unified,Arroyo Seco Elementary,622110.0,622110.0,5500170500000.0,62211002620.0,678.0,KG-05,2.0,678,CALPADS Fall 1 Submission enrollment,10992,1966,12958,7201,1811,9012,3791,155,3946,7452576,1332948,8785524,13610.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612000132670,Livermore Valley Joint Unified,Del Valle Continuation High,622110.0,622110.0,5500170500000.0,62211002621.0,111.0,07-12,4.0,111,CALPADS Fall 1 Submission enrollment,10140,1827,11967,6349,1672,8021,3791,155,3946,1125540,202797,1328337,12619.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612006001242,Livermore Valley Joint Unified,East Avenue Middle,622110.0,622110.0,5500170500000.0,62211002623.0,649.0,06-08,3.0,649,CALPADS Fall 1 Submission enrollment,14112,621,14733,10321,466,10787,3791,155,3946,9158688,403029,9561717,15385.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612006001259,Livermore Valley Joint Unified,Emma C. Smith Elementary,622110.0,622110.0,5500170500000.0,62211002624.0,719.0,KG-05,2.0,716,CALPADS Fall 1 Submission enrollment,11333,159,11492,7542,4,7546,3791,155,3946,8114428,113844,8228272,12144.3434269908,5390478,166406584,1,0,0,0,1,0,0
CA,2018-2019,1612000000000,1612000133397,Livermore Valley Joint Unified,Granada High,622110.0,622110.0,5500170500000.0,62211002626.0,2282.0,09-12,4.0,2282,CALPADS Fall 1 Submission enrollment,10786,158,10944,6995,3,6998,3791,155,3946,24613652,360556,24974208,11596.3434269908,5390478,166406584,1,0,0,0,1,0,0
